ts	imei	mwra	c.katana	c.android.gm	c.dogalize	c.android.chrome	c.android.youtube	c.raider	c.android.vending	c.UCMobile.x86	c.updateassist	c.UCMobile.intl
2018-05-05 13:03:00	3590433799317661495	1.00000	10.38283	17.04708	9.82219	12.07305	18.26348	0.00330	46.20359	47.03779	96.76305	24.26489
2018-05-05 13:04:00	8630330696303481016	1.00000	8.93665	7.75841	11.26512	18.27138	14.80270	0.00085	37.23243	44.36334	31.61298	37.46489
2018-05-05 13:05:00	8630330696303481552	1.00000	9.09430	15.67410	11.01478	8.45035	11.95695	0.00098	56.27134	52.63073	77.55327	92.56068
2018-05-05 13:06:00	8630330696303482360	1.00000	9.74618	6.58769	7.51602	13.95696	13.47963	0.00185	54.48283	62.99962	66.39104	36.49091
2018-05-05 13:07:00	8630330696303482444	0.00000	13.74452	6.03984	9.59163	11.75121	12.03204	0.09115	45.79584	29.19159	56.14095	6.46457
2018-05-05 13:08:00	3590433799317661578	1.00000	10.20003	11.77056	9.22175	11.89788	12.97599	0.00276	39.72773	25.90981	73.56606	73.79918
2018-05-05 13:09:00	8630330696303481214	1.00000	6.40429	7.04309	7.34674	15.13499	14.23903	0.00025	46.59103	51.61051	77.65741	80.86635
2018-05-05 13:10:00	863033069630348172	0.00000	13.49844	8.85706	14.42727	6.71500	6.96902	0.07131	48.07425	49.23323	58.61708	28.51203
2018-05-05 13:11:00	8630330696303481941	1.00000	10.33356	11.06914	10.36369	13.00550	13.42004	0.00323	25.04816	37.93943	31.12789	61.66986
2018-05-05 13:12:00	3590433799317661909	1.00000	11.12555	12.77704	10.67181	7.84732	12.16894	0.00686	69.76101	25.03324	47.15516	56.72300
2018-05-05 13:13:00	3590433799317661826	1.00000	12.41078	9.58744	15.37906	8.90039	12.59262	0.02420	47.28696	46.05154	30.23372	53.08380
2018-05-05 13:14:00	863033069630348115	1.00000	10.99393	10.05379	15.11532	7.66545	10.53060	0.00604	30.68870	67.78300	39.48107	76.55387
2018-05-05 13:15:00	8630330696303482345	1.00000	9.81580	9.03738	7.39306	11.78517	13.90199	0.00196	51.53370	49.56281	85.41262	44.80210
2018-05-05 13:16:00	8630330696303482303	1.00000	5.86703	15.94955	12.22741	8.45820	10.51379	0.00021	36.75874	43.13467	23.99231	94.60119
2018-05-05 13:17:00	359043379931766189	1.00000	9.93672	13.85241	14.96893	11.64139	10.99764	0.00223	66.79160	60.83791	21.72098	60.13226
2018-05-05 13:18:00	3590433799317661503	1.00000	10.93190	6.95204	6.72625	13.89581	13.45177	0.00569	58.48767	47.35527	69.55977	29.80777
2018-05-05 13:19:00	3590433799317661867	0.00000	14.50377	11.45575	10.80405	8.34678	8.99914	0.19468	59.08274	60.50765	60.54400	16.65298
2018-05-05 13:20:00	359043379931766239	1.00000	10.37077	8.54437	10.18587	13.95815	12.41431	0.00327	37.89984	79.51266	36.85119	42.52295
2018-05-05 13:21:00	3590433799317661875	0.00000	14.71158	10.29176	16.08813	11.88349	6.56029	0.23958	47.11455	56.51943	13.89826	84.32039
2018-05-05 13:22:00	863033069630348958	1.00000	6.21244	12.36918	13.51257	13.03995	11.48572	0.00018	53.49770	38.42147	49.99300	43.59219
2018-05-05 13:23:00	359043379931766452	1.00000	8.88993	8.01071	7.23586	15.02384	12.19181	0.00087	37.34035	58.02541	19.79255	42.96171
2018-05-05 13:24:00	863033069630348479	0.00000	11.78565	9.40119	13.94815	6.72586	7.47969	0.01299	45.23770	32.00638	83.78930	4.30944
2018-05-05 13:25:00	863033069630348362	1.00000	12.69001	6.06785	15.44100	9.20936	6.06913	0.03195	34.65973	39.08934	21.90425	26.68425
2018-05-05 13:26:00	863033069630348768	1.00000	11.02342	9.90765	7.23675	10.22150	10.37820	0.00603	55.24631	65.78801	63.74086	10.46633
2018-05-05 13:27:00	863033069630348552	1.00000	13.54109	16.87448	9.89767	13.26832	17.75277	0.07447	26.76532	39.33235	53.80328	49.97292
2018-05-05 13:28:00	863033069630348743	1.00000	11.04751	14.61614	13.91062	7.76836	12.55330	0.00642	34.38592	61.51030	99.22224	44.55703
2018-05-05 13:29:00	3590433799317661248	1.00000	9.65165	13.60072	10.68684	11.82217	14.58783	0.00177	43.70557	47.25102	51.16088	52.52766
2018-05-05 13:30:00	8630330696303482394	0.00000	14.90636	8.49734	8.94502	11.40493	9.82170	0.29116	55.03205	39.82402	1.30915	13.45112
2018-05-05 13:31:00	359043379931766122	1.00000	8.48565	13.26839	13.67577	7.75109	10.33403	0.00054	33.42919	50.35031	57.97893	66.01324
2018-05-05 13:32:00	8630330696303481685	0.00000	9.81956	15.34665	10.78556	6.79391	14.28192	0.00197	64.69761	43.53756	28.18463	83.07184
2018-05-05 13:33:00	8630330696303481180	1.00000	13.00700	8.12705	7.74990	12.81823	12.20197	0.04378	47.83449	61.16984	19.61373	37.77222
2018-05-05 13:34:00	863033069630348941	1.00000	8.86244	16.48996	13.24340	9.49310	13.66975	0.00086	46.89013	27.63930	74.95238	46.96551
2018-05-05 13:35:00	3590433799317662089	1.00000	10.14676	11.50447	15.42052	7.03202	11.42171	0.00260	47.93901	54.46314	66.13582	33.44596
2018-05-05 13:36:00	359043379931766056	0.00000	12.12084	8.14997	10.18961	10.48780	9.86906	0.01807	48.65215	50.41199	54.26623	69.98897
2018-05-05 13:37:00	359043379931766916	0.00000	14.92608	5.45764	15.66199	6.22964	6.02903	0.29706	46.25230	45.41325	93.42256	58.02662
2018-05-05 13:38:00	359043379931766569	1.00000	6.73895	9.05238	13.67905	8.53758	15.50210	0.00027	13.09943	51.51338	15.39924	7.55099
2018-05-05 13:39:00	8630330696303482246	1.00000	7.40838	12.69900	15.81357	13.88397	12.08032	0.00028	46.84303	57.85693	36.66159	6.49783
2018-05-05 13:40:00	863033069630348131	1.00000	11.31192	14.25545	9.16441	9.71616	14.02473	0.00822	40.21046	34.55908	22.53769	0.20149
2018-05-05 13:41:00	359043379931766221	0.00000	13.85487	6.85703	11.20366	8.54252	10.77439	0.10181	53.03705	81.74363	8.99611	76.80350
2018-05-05 13:42:00	8630330696303481495	1.00000	11.14218	11.80788	13.47083	10.90550	12.85227	0.00690	15.51330	51.07108	34.46047	72.74311
2018-05-05 13:43:00	3590433799317662204	1.00000	10.55564	8.87901	11.94253	11.29223	13.10151	0.00384	19.67852	47.10691	82.75408	35.54984
2018-05-05 13:44:00	359043379931766049	1.00000	12.08141	11.15753	15.94185	7.31577	5.76919	0.01753	73.93004	49.05562	49.39190	70.17953
2018-05-05 13:45:00	359043379931766189	1.00000	11.64115	16.23315	11.12050	7.90469	13.95366	0.01128	54.07913	64.23349	17.80558	87.30443
2018-05-05 13:46:00	3590433799317661826	1.00000	8.53952	15.70325	12.40157	11.44676	15.95092	0.00057	42.08041	54.23595	15.17037	74.50058
2018-05-05 13:47:00	359043379931766924	0.00000	13.04612	7.01074	8.32853	8.21291	11.54319	0.04544	48.44923	49.16866	0.58349	25.61902
2018-05-05 13:48:00	3590433799317661503	1.00000	10.65308	15.12755	12.01329	10.28518	10.35057	0.00435	39.78943	75.48025	91.45557	4.49380
2018-05-05 13:49:00	3590433799317661347	1.00000	9.45728	8.08079	8.04158	13.85618	13.86255	0.00143	45.05314	49.34306	0.11924	14.31371
2018-05-05 13:50:00	8630330696303481370	0.00000	13.93078	6.39947	6.62772	7.70946	9.70938	0.10980	44.36597	49.41794	88.75059	68.61961
2018-05-05 13:51:00	863033069630348958	1.00000	12.34429	12.60666	10.12998	9.62857	12.35564	0.02266	66.52017	45.04652	75.70608	68.17760
2018-05-05 13:52:00	8630330696303481248	1.00000	10.72918	9.76801	6.52208	14.18384	13.47220	0.00465	54.89349	36.89563	98.19869	4.97131
2018-05-05 13:53:00	3590433799317662014	1.00000	9.69542	8.50186	8.60351	12.66903	12.49478	0.00178	47.87923	47.23972	42.46383	51.09088
2018-05-05 13:54:00	8630330696303482204	1.00000	12.91874	9.52803	12.02857	10.01192	10.64163	0.04003	48.34864	40.35678	4.85903	30.59046
2018-05-05 13:55:00	3590433799317661339	0.00000	14.04759	7.68691	8.52774	8.26840	7.33949	0.12350	61.93742	72.67538	32.82084	25.22654
2018-05-05 13:56:00	359043379931766643	1.00000	9.61786	10.44924	12.02668	14.08099	14.29400	0.00167	49.30434	42.09260	65.88435	16.63216
2018-05-05 13:57:00	863033069630348859	1.00000	12.57915	8.05236	9.56219	13.85641	11.22453	0.02855	26.23982	47.22554	6.70538	58.45760
2018-05-05 13:58:00	8630330696303481354	1.00000	8.03160	11.35081	16.17045	9.67074	12.89315	0.00044	38.09687	63.33317	14.65867	17.42128
2018-05-05 13:59:00	3590433799317661412	0.00000	12.22849	8.19871	10.22903	11.50588	10.02439	0.02018	36.09924	39.02106	65.61267	44.33504
2018-05-05 14:00:00	8630330696303481784	0.00000	10.62103	13.08404	8.03860	13.16705	10.01531	0.00416	46.68507	60.61902	23.79114	63.87262
2018-05-05 14:01:00	8630330696303481347	0.00000	14.22405	7.24411	14.82523	9.77765	8.42077	0.14726	49.33410	71.44123	49.31962	76.09707
2018-05-05 14:02:00	8630330696303481974	0.00000	15.71249	7.74561	13.19013	11.00345	9.10049	0.65169	54.48328	30.06440	51.71230	64.23786
2018-05-05 14:03:00	3590433799317661180	1.00000	11.59339	11.63168	13.61269	8.00561	12.57637	0.01073	37.03896	62.31749	84.00729	26.04579
2018-05-05 14:04:00	863033069630348255	1.00000	7.07539	8.04659	17.25454	11.63648	13.39905	0.00020	34.95530	58.03238	36.93986	32.33455
2018-05-05 14:05:00	8630330696303482188	1.00000	12.25696	11.48800	11.25297	9.31426	11.79540	0.02076	60.04901	56.10759	86.92484	28.33797
2018-05-05 14:06:00	8630330696303481909	0.00000	11.62701	10.95927	13.78188	5.22649	11.02280	0.01107	38.88201	42.25718	66.80404	86.05805
2018-05-05 14:07:00	3590433799317661495	1.00000	7.31321	9.58741	14.74631	6.94457	11.98825	0.00029	58.80339	56.31205	9.94102	76.95744
2018-05-05 14:08:00	8630330696303481107	0.00000	11.32015	10.98006	11.83616	10.00868	10.31087	0.00818	42.97042	57.66068	10.53491	31.77588
2018-05-05 14:09:00	359043379931766296	1.00000	8.83963	12.72557	11.11778	11.19373	14.81854	0.00084	60.95817	61.12284	23.06599	39.00623
2018-05-05 14:10:00	863033069630348412	1.00000	11.11449	6.14905	11.41789	14.54181	12.59862	0.00669	54.99160	56.36499	15.27959	30.24800
2018-05-05 14:11:00	8630330696303482436	1.00000	9.02914	16.09523	12.58033	8.90021	11.80408	0.00091	59.66796	66.91636	5.16125	77.31016
2018-05-05 14:12:00	359043379931766395	0.00000	10.32599	9.79128	12.50276	12.34451	7.28305	0.00309	19.34059	78.33261	28.35918	14.37359
2018-05-05 14:13:00	863033069630348685	1.00000	8.36954	8.51645	8.51909	15.46645	13.97803	0.00051	77.78039	55.77777	65.24526	17.28810
2018-05-05 14:14:00	8630330696303482238	1.00000	8.21570	11.35575	12.62571	12.90528	14.85872	0.00049	26.99361	45.92827	47.52896	78.09107
2018-05-05 14:15:00	863033069630348685	1.00000	9.37526	8.18050	6.14624	14.28870	15.11186	0.00131	50.58758	50.06139	97.99489	78.73469
2018-05-05 14:16:00	863033069630348131	1.00000	8.48290	11.15380	7.08061	11.41618	14.15518	0.00063	47.24069	66.98593	6.99030	38.55982
2018-05-05 14:17:00	359043379931766841	0.00000	15.19952	11.61568	13.70933	11.92250	12.09436	0.39034	72.55230	57.27254	31.26232	1.11943
2018-05-05 14:18:00	359043379931766171	1.00000	10.03647	10.48599	9.11433	11.98947	16.25499	0.00235	63.40477	42.01713	69.20554	98.72905
2018-05-05 14:19:00	3590433799317662477	1.00000	5.51611	10.13194	13.43635	9.25718	14.17992	0.00017	37.94438	48.37054	21.29039	31.79131
2018-05-05 14:20:00	359043379931766643	1.00000	9.95214	15.81623	11.32894	10.64781	16.28473	0.00221	55.65316	43.21047	82.46913	33.66466
2018-05-05 14:21:00	359043379931766510	1.00000	15.30829	7.76299	9.04508	11.85736	7.61861	0.43511	51.88426	55.66789	17.13649	0.83385
2018-05-05 14:22:00	8630330696303482162	1.00000	10.17934	14.66323	9.10406	8.60811	13.42882	0.00270	35.40754	41.28975	90.72853	93.36596
2018-05-05 14:23:00	3590433799317662253	0.00000	12.76205	8.95942	8.89315	11.48059	10.64980	0.03424	40.90989	55.18569	21.48182	98.51951
2018-05-05 14:24:00	359043379931766684	1.00000	8.22989	12.60588	12.25557	13.41747	16.47730	0.00047	35.57633	85.71992	73.20568	96.97191
2018-05-05 14:25:00	359043379931766205	0.00000	12.74796	7.67648	10.73634	5.12571	13.61247	0.03380	36.72879	59.45392	8.84716	93.01410
2018-05-05 14:26:00	3590433799317661438	1.00000	8.18599	11.56355	14.37638	13.54762	10.50760	0.00048	30.17948	69.52993	95.26802	34.17424
2018-05-05 14:27:00	8630330696303481073	1.00000	9.87315	14.11765	14.52825	9.47337	15.47939	0.00212	29.87333	51.13161	94.74575	29.95795
2018-05-05 14:28:00	863033069630348164	0.00000	16.02113	10.56989	15.48410	9.56467	13.29143	0.88736	54.32233	78.96440	37.34020	62.62697
2018-05-05 14:29:00	863033069630348057	1.00000	10.52358	11.97371	9.87652	10.49520	12.60222	0.00370	37.70999	43.95056	85.93735	89.85077
2018-05-05 14:30:00	3590433799317662303	1.00000	11.48823	14.25060	13.30873	7.83074	13.85238	0.00966	52.68690	51.95084	10.89903	58.53628
2018-05-05 14:31:00	359043379931766627	0.00000	12.22974	10.59688	9.23634	10.54964	10.33254	0.02012	62.65701	50.97431	29.87164	25.34519
2018-05-05 14:32:00	359043379931766627	1.00000	9.60031	13.80036	11.34244	10.35171	17.10671	0.00163	33.35582	52.99369	81.47116	38.14524
2018-05-05 14:33:00	359043379931766049	1.00000	13.44472	5.30291	11.23277	15.79555	12.23911	0.06765	52.64156	46.50884	44.71230	0.42157
2018-05-05 14:34:00	3590433799317662162	0.00000	9.61269	12.77119	9.03005	9.95952	11.44082	0.00157	55.49495	81.57851	37.25155	68.55642
2018-05-05 14:35:00	359043379931766239	0.00000	11.09637	11.47740	10.63030	11.07110	10.96452	0.00668	53.01968	32.21208	96.44909	88.11758
2018-05-05 14:36:00	359043379931766296	1.00000	10.26601	12.23088	13.46516	7.10330	15.83296	0.00291	29.45634	69.54606	39.06303	68.50208
2018-05-05 14:37:00	359043379931766874	0.00000	17.15779	8.18639	10.60938	11.01057	9.82474	2.76501	25.33141	30.26437	68.80497	1.89847
2018-05-05 14:38:00	863033069630348065	0.00000	9.16262	11.01868	11.30393	11.46599	10.71462	0.00112	52.52845	60.61527	71.58732	17.10010
2018-05-05 14:39:00	359043379931766114	1.00000	8.45459	16.77632	10.34401	8.76540	13.22994	0.00062	47.38975	40.39276	80.36522	17.30466
2018-05-05 14:40:00	359043379931766114	0.00000	10.66342	9.70001	12.27599	6.08377	5.80431	0.00431	40.87771	46.89185	76.46320	38.51365
2018-05-05 14:41:00	863033069630348339	1.00000	9.18455	12.96723	12.61802	13.70080	13.40183	0.00114	77.45115	56.56901	55.51524	17.90089
2018-05-05 14:42:00	863033069630348149	1.00000	12.66274	12.58673	15.99838	7.99151	9.15495	0.03111	40.72772	52.52242	29.42387	13.37375
2018-05-05 14:43:00	3590433799317662055	0.00000	16.60839	5.52345	8.93706	9.96114	12.35747	1.59625	39.11200	40.56511	52.59084	48.83318
2018-05-05 14:44:00	8630330696303481115	1.00000	12.77721	8.01876	15.77449	4.38394	14.03808	0.03473	32.04432	31.97448	51.73872	80.11895
2018-05-05 14:45:00	8630330696303482089	1.00000	8.62509	14.39336	8.95047	9.26839	15.58769	0.00068	31.16160	43.28962	11.52570	39.89076
2018-05-05 14:46:00	3590433799317662451	1.00000	8.66146	8.84452	11.06947	15.78708	12.86875	0.00072	40.28288	61.53716	78.30359	92.47170
2018-05-05 14:47:00	3590433799317662113	0.00000	6.65042	10.56537	9.43030	13.95869	13.49440	0.00021	45.28398	49.41391	11.18134	81.08330
2018-05-05 14:48:00	863033069630348206	0.00000	13.78291	9.71335	11.78015	11.23067	11.34203	0.09472	32.52788	42.68111	42.75230	31.76410
2018-05-05 14:49:00	3590433799317662188	0.00000	9.15772	10.70535	11.30528	10.66227	9.00818	0.00106	60.01988	56.57090	63.51416	28.16376
2018-05-05 14:50:00	3590433799317661263	0.00000	10.33823	15.21176	17.43879	11.15100	12.08913	0.00328	42.84001	51.32402	18.76634	47.82983
2018-05-05 14:51:00	3590433799317662238	1.00000	10.67745	9.70860	13.50756	11.34690	13.37421	0.00434	49.39767	52.10803	23.70205	29.85974
2018-05-05 14:52:00	8630330696303481404	1.00000	7.77887	11.47293	13.57758	7.02737	11.58103	0.00039	30.56234	54.52516	40.13683	12.70335
2018-05-05 14:53:00	863033069630348958	1.00000	9.04596	8.48961	10.81475	15.41589	14.26548	0.00103	58.98444	52.81658	68.97104	22.07665
2018-05-05 14:54:00	863033069630348651	1.00000	13.27503	11.85410	10.45732	10.06687	12.27990	0.05710	54.24540	48.39102	60.84890	87.86370
2018-05-05 14:55:00	8630330696303482188	0.00000	16.99496	9.74260	11.20965	6.19952	7.85943	2.34955	65.76772	23.00735	30.86727	78.22825
2018-05-05 14:56:00	3590433799317661438	1.00000	12.48834	6.68314	8.74379	10.36458	9.88477	0.02601	49.84757	43.39096	28.50720	71.41572
2018-05-05 14:57:00	863033069630348867	0.00000	10.46394	6.81602	12.03647	17.53033	14.74641	0.00350	38.90942	43.55736	24.44610	2.36124
2018-05-05 14:58:00	359043379931766668	1.00000	9.37127	9.07550	15.01862	7.41643	14.55829	0.00130	42.56971	44.55951	69.50627	95.52439
2018-05-05 14:59:00	863033069630348404	1.00000	8.97821	12.14164	14.08316	8.92002	10.98498	0.00092	55.16357	49.91891	86.05734	73.63202
2018-05-05 15:00:00	863033069630348966	0.00000	12.73910	10.01625	11.38393	8.91599	8.83316	0.03345	55.41608	41.34836	14.34262	73.20271
2018-05-05 15:01:00	8630330696303481362	1.00000	7.13448	11.41319	7.81845	12.57248	16.28284	0.00027	30.68299	65.14296	45.42022	28.46315
2018-05-05 15:02:00	8630330696303481099	1.00000	9.02579	10.76973	15.63461	13.39305	12.39016	0.00088	30.32691	53.31643	64.73969	46.39885
2018-05-05 15:03:00	3590433799317661388	1.00000	8.53512	18.14410	13.25352	7.83565	12.91163	0.00063	23.95777	39.90324	76.35997	99.10393
2018-05-05 15:04:00	8630330696303482006	1.00000	10.80984	8.87887	10.84733	12.04561	10.78560	0.00489	56.91035	43.44843	73.95216	22.73203
2018-05-05 15:05:00	863033069630348131	1.00000	7.06462	11.70057	12.16822	13.20226	15.03716	0.00030	28.79773	35.05649	93.44768	8.34686
2018-05-05 15:06:00	8630330696303481198	0.00000	14.32967	9.29552	15.60251	8.58342	10.02262	0.16356	30.07509	71.60168	80.62485	4.74795
2018-05-05 15:07:00	3590433799317661263	1.00000	7.04408	13.06899	10.11820	7.65022	13.27708	0.00023	52.06332	51.28418	41.41289	63.40939
2018-05-05 15:08:00	8630330696303481784	0.00000	11.25073	10.31688	9.81329	9.41831	9.69488	0.00760	46.07545	44.50889	92.37992	40.71417
2018-05-05 15:09:00	8630330696303481370	0.00000	9.78492	9.36847	9.21602	9.86010	11.16766	0.00183	44.73478	69.88850	49.46663	8.23085
2018-05-05 15:10:00	863033069630348230	1.00000	7.76362	8.33483	15.01848	8.02271	12.89561	0.00035	46.45684	72.34072	39.53711	50.14302
2018-05-05 15:11:00	863033069630348925	1.00000	10.16857	12.40571	7.25832	12.94869	14.50859	0.00272	58.68368	38.73835	24.59445	31.63218
2018-05-05 15:12:00	3590433799317662170	0.00000	12.25318	6.23820	5.79073	11.44128	12.29892	0.02064	33.94721	55.87791	9.08112	51.40262
2018-05-05 15:13:00	863033069630348883	1.00000	12.41172	8.42127	6.64707	13.67564	15.06340	0.02421	48.08290	47.24181	93.93048	71.14047
2018-05-05 15:14:00	3590433799317661701	0.00000	10.88415	10.36971	14.03683	7.51016	12.20995	0.00532	46.85667	40.88569	47.51011	7.53125
2018-05-05 15:15:00	863033069630348875	1.00000	7.98603	10.93349	7.35266	13.93708	13.02185	0.00052	57.46688	47.43660	79.59004	60.86997
2018-05-05 15:16:00	863033069630348057	1.00000	6.51019	8.74244	7.62589	16.27449	16.24075	0.00025	40.99135	50.71816	95.48057	24.51403
2018-05-05 15:17:00	8630330696303481370	1.00000	8.42370	9.14816	7.26049	12.13927	11.96396	0.00066	47.55525	52.33302	1.52179	61.58566
2018-05-05 15:18:00	863033069630348123	1.00000	6.28135	12.86370	13.91022	8.91799	13.20446	0.00027	44.63702	64.06963	92.37387	99.37086
2018-05-05 15:19:00	8630330696303481958	1.00000	5.37635	11.07420	15.31489	9.01635	14.81633	0.00016	53.38669	45.54720	18.43475	45.86070
2018-05-05 15:20:00	863033069630348644	1.00000	10.33086	9.22390	7.89390	13.30983	12.84004	0.00314	39.96306	54.03014	69.23510	16.14269
2018-05-05 15:21:00	3590433799317661495	0.00000	16.03041	9.24751	14.77831	9.81499	10.63376	0.89563	45.37175	64.40748	35.34207	91.61935
2018-05-05 15:22:00	863033069630348024	1.00000	10.17747	12.59282	17.27502	9.01615	9.73269	0.00276	57.00534	43.42308	51.81169	49.32825
2018-05-05 15:23:00	3590433799317661545	1.00000	9.41782	14.45760	11.54208	10.03087	13.49811	0.00140	46.88765	66.22789	46.38029	64.46803
2018-05-05 15:24:00	8630330696303481230	0.00000	15.76719	8.80669	10.09502	8.82955	8.40834	0.68835	28.96972	33.69431	76.54380	32.95487
2018-05-05 15:25:00	863033069630348479	0.00000	12.10149	9.05913	13.79147	7.89602	8.89574	0.01776	54.35785	39.56615	2.53657	65.24464
2018-05-05 15:26:00	863033069630348784	1.00000	8.62265	10.12747	8.80318	12.96694	13.73752	0.00070	47.61944	68.97706	16.05701	4.74591
2018-05-05 15:27:00	8630330696303481131	1.00000	8.18985	10.78798	7.08074	12.30857	14.64400	0.00055	69.54565	74.20782	98.51247	56.20977
2018-05-05 15:28:00	359043379931766569	1.00000	11.67237	13.11307	11.45469	8.47067	13.29879	0.01160	40.75329	46.76881	88.06012	64.97942
2018-05-05 15:29:00	3590433799317662378	1.00000	8.42304	11.10854	5.18849	11.74793	15.80399	0.00056	40.43796	48.69290	88.95478	40.17706
2018-05-05 15:30:00	3590433799317661677	1.00000	11.38461	15.04985	16.39239	10.52692	16.41343	0.00869	54.75257	51.09620	17.29156	77.27947
2018-05-05 15:31:00	8630330696303481222	0.00000	9.65405	11.37178	7.70423	8.46030	13.10597	0.00168	30.46325	24.08141	30.84327	52.90335
2018-05-05 15:32:00	863033069630348842	1.00000	6.52619	9.34210	9.04482	14.15782	13.87010	0.00016	39.04189	42.42990	0.00942	44.51882
2018-05-05 15:33:00	8630330696303481248	1.00000	12.08418	12.67766	13.37355	7.48046	10.88220	0.01749	47.83049	46.68666	56.23650	98.53034
