latitude	longitude	store_name	code	location	imei
13.51825	99.95469	Damnoen Saduak	TH	Asia/Bangkok	863033069630348743
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	359043379931766155
42.22718	14.39024	Lanciano	IT	Europe/Rome	3590433799317661560
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	3590433799317661701
39.71734	-74.96933	Sicklerville	US	America/New_York	3590433799317662261
50.75767	-1.5443	Lymington	GB	Europe/London	8630330696303481800
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	359043379931766924
48.35693	10.98461	Friedberg	DE	Europe/Berlin	359043379931766478
25.13915	73.06784	Sheoganj	IN	Asia/Kolkata	359043379931766189
40.55851	17.80774	Mesagne	IT	Europe/Rome	359043379931766379
44.89784	8.86374	Tortona	IT	Europe/Rome	3590433799317661388
-32.05251	115.88782	Willetton	AU	Australia/Perth	8630330696303481156
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	359043379931766718
57.14369	-2.09814	Aberdeen	GB	Europe/London	3590433799317661685
34.15429	3.50309	Messaad	DZ	Africa/Algiers	359043379931766734
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	3590433799317661842
50.7236	-3.52751	Exeter	GB	Europe/London	8630330696303481370
3.31332	117.59152	Tarakan	ID	Asia/Makassar	359043379931766114
37.49223	15.07041	Catania	IT	Europe/Rome	8630330696303481487
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303481461
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	8630330696303482154
8.79577	-75.69947	San Carlos	CO	America/Bogota	359043379931766155
48.35693	10.98461	Friedberg	DE	Europe/Berlin	3590433799317661669
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	359043379931766791
23.5654	119.58627	Magong	TW	Asia/Taipei	8630330696303482402
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	359043379931766114
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	3590433799317662345
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	3590433799317661909
38.70734	-77.02303	Fort Washington	US	America/New_York	863033069630348347
39.72943	-104.83192	Aurora	US	America/Denver	359043379931766833
48.98994	2.1699	Herblay	FR	Europe/Paris	8630330696303481081
26.18924	-98.15529	San Juan	US	America/Chicago	359043379931766577
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	863033069630348651
31.12406	-97.90308	Copperas Cove	US	America/Chicago	359043379931766114
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317661008
49.5099	6.74549	Losheim	DE	Europe/Berlin	3590433799317661412
51.88333	8.51667	Verl	DE	Europe/Berlin	8630330696303482030
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	863033069630348016
28.90054	-81.26367	Deltona	US	America/New_York	3590433799317661131
50.598427	13.610242	Litvínov	CZ	Europe/Prague	863033069630348164
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	359043379931766049
50.79205	-1.08593	Southsea	GB	Europe/London	359043379931766080
28.54944	-81.77285	Clermont	US	America/New_York	863033069630348974
55.82885	-4.21376	Rutherglen	GB	Europe/London	8630330696303481172
33.92866	-6.90656	Temara	MA	Africa/Casablanca	863033069630348974
50.76306	-1.29772	Cowes	GB	Europe/London	863033069630348172
52.26083	7.00417	Losser	NL	Europe/Amsterdam	3590433799317662428
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	863033069630348347
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	359043379931766866
53.49389	-1.29243	Mexborough	GB	Europe/London	8630330696303481461
16.0438	120.4861	Manaoag	PH	Asia/Manila	3590433799317661321
30.81383	75.16878	Moga	IN	Asia/Kolkata	863033069630348685
12.97389	123.99333	Sorsogon	PH	Asia/Manila	3590433799317662386
4.2475	9.00472	Idenao	CM	Africa/Douala	359043379931766312
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	3590433799317661578
40.24537	-75.64963	Pottstown	US	America/New_York	863033069630348461
22.4711	88.1453	Pujali	IN	Asia/Kolkata	8630330696303481172
44.80477	-0.59543	Talence	FR	Europe/Paris	359043379931766759
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	8630330696303481404
35.64889	117.27583	Sishui	CN	Asia/Shanghai	8630330696303482154
68.79833	16.54165	Harstad	NO	Europe/Oslo	359043379931766593
37.31065	13.57661	Agrigento	IT	Europe/Rome	8630330696303481255
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	863033069630348263
18.87813	72.93924	Uran	IN	Asia/Kolkata	3590433799317662337
47.38093	-122.23484	Kent	US	America/Los_Angeles	3590433799317662188
25.75728	75.37991	Deoli	IN	Asia/Kolkata	863033069630348396
-10.91722	-37.65	Lagarto	BR	America/Maceio	359043379931766783
53.81667	-3.05	Blackpool	GB	Europe/London	359043379931766395
52.21099	7.02238	Gronau	DE	Europe/Berlin	8630330696303481248
7.6	4.18333	Olupona	NG	Africa/Lagos	8630330696303481420
36.20389	127.08472	Nonsan	KR	Asia/Seoul	3590433799317661834
36.72544	3.55665	Thenia	DZ	Africa/Algiers	8630330696303481222
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	3590433799317662147
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	863033069630348255
44.89784	8.86374	Tortona	IT	Europe/Rome	3590433799317661123
34.25	135.31667	Iwade	JP	Asia/Tokyo	8630330696303481297
0.46005	34.11169	Busia	KE	Africa/Nairobi	8630330696303481594
35.89972	14.51472	Valletta	MT	Europe/Malta	3590433799317662451
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	8630330696303481685
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	863033069630348412
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	863033069630348255
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	3590433799317661149
39.71734	-74.96933	Sicklerville	US	America/New_York	359043379931766726
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	863033069630348412
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	3590433799317662279
44.89784	8.86374	Tortona	IT	Europe/Rome	8630330696303482451
27.85	112.9	Xiangtan	CN	Asia/Shanghai	3590433799317661396
48.06919	11.37703	Gauting	DE	Europe/Berlin	863033069630348149
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	8630330696303481289
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	359043379931766874
17.54907	82.85749	Elamanchili	IN	Asia/Kolkata	8630330696303482196
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	863033069630348040
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	3590433799317662147
41.75338	-86.11084	Granger	US	America/Indiana/Indianapolis	359043379931766312
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	359043379931766551
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	359043379931766940
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	359043379931766791
19.32932	-98.1664	Contla	MX	America/Mexico_City	359043379931766726
41.9001	-71.08977	Taunton	US	America/New_York	8630330696303481842
52.71083	5.74861	Emmeloord	NL	Europe/Amsterdam	359043379931766882
24.81757	84.63445	Rafiganj	IN	Asia/Kolkata	3590433799317661800
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	863033069630348099
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	359043379931766593
41.0051	-73.78458	Scarsdale	US	America/New_York	8630330696303481016
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	3590433799317662444
3.31332	117.59152	Tarakan	ID	Asia/Makassar	8630330696303482014
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	8630330696303481297
39.22493	42.85693	Patnos	TR	Europe/Istanbul	863033069630348867
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	3590433799317661339
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	863033069630348032
34.25	135.31667	Iwade	JP	Asia/Tokyo	3590433799317661230
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	8630330696303481503
48.07667	8.64409	Trossingen	DE	Europe/Berlin	8630330696303481289
54.52156	9.5586	Schleswig	DE	Europe/Berlin	3590433799317661289
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303481008
47.05	15.46667	Sankt Peter	AT	Europe/Vienna	359043379931766775
50.598427	13.610242	Litvínov	CZ	Europe/Prague	8630330696303482238
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	8630330696303481164
18.87813	72.93924	Uran	IN	Asia/Kolkata	863033069630348313
38.58894	-89.99038	Fairview Heights	US	America/Chicago	3590433799317661552
37.19723	122.05228	Tianfu	CN	Asia/Shanghai	8630330696303482014
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	863033069630348586
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	8630330696303481784
42.06166	-1.60452	Tudela	ES	Europe/Madrid	3590433799317662352
51.21187	4.25633	Beveren	BE	Europe/Brussels	863033069630348768
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	3590433799317661396
52.86147	9.5926	Walsrode	DE	Europe/Berlin	359043379931766197
-11.78333	19.91667	Luena	AO	Africa/Luanda	8630330696303481727
41.48199	-81.79819	Lakewood	US	America/New_York	863033069630348248
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	3590433799317661610
55.85	37.56667	Likhobory	RU	Europe/Moscow	359043379931766254
32.87533	71.57118	Daud Khel	PK	Asia/Karachi	8630330696303481552
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	3590433799317662360
54.52156	9.5586	Schleswig	DE	Europe/Berlin	8630330696303482253
6.45407	3.39467	Lagos	NG	Africa/Lagos	3590433799317661461
40.60538	-73.75513	Far Rockaway	US	America/New_York	359043379931766684
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	8630330696303482113
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	3590433799317661677
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	3590433799317662485
41.14676	-73.49484	New Canaan	US	America/New_York	3590433799317661628
9.82564	78.25795	Tiruppuvanam	IN	Asia/Kolkata	3590433799317661248
40.5576	-74.28459	Woodbridge	US	America/New_York	8630330696303481479
26.2173	-80.22588	North Lauderdale	US	America/New_York	863033069630348917
45.43341	-73.86586	Beaconsfield	CA	America/Toronto	8630330696303482238
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	8630330696303481909
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	863033069630348842
-13.7804	34.4587	Salima	MW	Africa/Blantyre	3590433799317662071
35.61452	-88.81395	Jackson	US	America/Chicago	3590433799317661107
48.52961	12.16179	Landshut	DE	Europe/Berlin	8630330696303481602
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	8630330696303481693
40.63316	-74.13653	Port Richmond	US	America/New_York	3590433799317661115
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	3590433799317662402
-16.25	-69.08333	Yunguyo	PE	America/Lima	8630330696303482089
40.72586	8.55552	Sassari	IT	Europe/Rome	8630330696303481925
53.78333	-1.06667	Selby	GB	Europe/London	359043379931766825
41.55815	-73.0515	Waterbury	US	America/New_York	359043379931766536
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	8630330696303481560
40.72371	-73.95097	Greenpoint	US	America/New_York	863033069630348511
33.44872	-86.78777	Vestavia Hills	US	America/Chicago	3590433799317661529
33.7207	-116.21677	Indio	US	America/Los_Angeles	3590433799317662485
34.31	-2.16	Jerada	MA	Africa/Casablanca	863033069630348016
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	3590433799317662279
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	8630330696303481461
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	8630330696303481941
41.24264	16.50104	Bisceglie	IT	Europe/Rome	863033069630348602
10.20898	123.758	Naga	PH	Asia/Manila	8630330696303481628
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	863033069630348081
59.37722	28.19028	Narva	EE	Europe/Tallinn	8630330696303481396
49.28669	1.00288	Elbeuf	FR	Europe/Paris	359043379931766171
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	863033069630348602
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	359043379931766403
32.55531	76.12647	Chamba	IN	Asia/Kolkata	359043379931766171
39.32288	-76.72803	Woodlawn	US	America/New_York	863033069630348990
46.7055	38.2739	Yeysk	RU	Europe/Moscow	863033069630348966
29.84576	-90.10674	Estelle	US	America/Chicago	863033069630348032
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	359043379931766163
35	136.51667	Komono	JP	Asia/Tokyo	8630330696303481263
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	8630330696303481909
22.98212	-80.58556	Corralillo	CU	America/Havana	3590433799317661719
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	8630330696303482436
41.91886	8.73812	Ajaccio	FR	Europe/Paris	8630330696303481602
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	8630330696303482477
-8.66667	-35.71667	Catende	BR	America/Recife	359043379931766643
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	8630330696303481701
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	359043379931766288
36.92574	14.72443	Ragusa	IT	Europe/Rome	8630330696303482337
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	3590433799317661024
43.35071	46.10925	Gudermes	RU	Europe/Moscow	8630330696303482436
10.22677	-67.33122	La Victoria	VE	America/Caracas	863033069630348099
-3.5403	118.9707	Majene	ID	Asia/Makassar	359043379931766353
37.65181	120.33063	Longgang	CN	Asia/Shanghai	8630330696303482097
53.63333	9.85	Halstenbek	DE	Europe/Berlin	8630330696303481008
47.30997	8.52462	Adliswil	CH	Europe/Zurich	3590433799317661552
33.3213	130.94098	Hita	JP	Asia/Tokyo	3590433799317661677
32.35126	-95.30106	Tyler	US	America/Chicago	8630330696303481982
25.67927	-80.31727	Kendall	US	America/New_York	8630330696303481024
23.15678	-81.24441	Varadero	CU	America/Havana	3590433799317661008
48.98693	2.44892	Gonesse	FR	Europe/Paris	3590433799317661446
26.44931	91.61356	Rangia	IN	Asia/Kolkata	359043379931766924
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	8630330696303481545
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	359043379931766494
14.62578	121.12251	Antipolo	PH	Asia/Manila	8630330696303481107
49.88307	-119.48568	Kelowna	CA	America/Vancouver	8630330696303482246
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317662378
43.11667	1.6	Pamiers	FR	Europe/Paris	863033069630348750
42.28639	18.84	Budva	ME	Europe/Podgorica	3590433799317661875
40.72586	8.55552	Sassari	IT	Europe/Rome	3590433799317661446
-1.9487	30.4347	Rwamagana	RW	Africa/Kigali	8630330696303481776
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	8630330696303481263
55.63711	37.38115	Solntsevo	RU	Europe/Moscow	8630330696303481859
14.95472	120.89694	Baliuag	PH	Asia/Manila	8630330696303482196
25.49043	85.94001	Teghra	IN	Asia/Kolkata	8630330696303481727
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	3590433799317662287
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	863033069630348701
30.5427	-97.54667	Hutto	US	America/Chicago	8630330696303482451
65.84811	24.14662	Tornio	FI	Europe/Helsinki	863033069630348495
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	8630330696303481651
38.70734	-77.02303	Fort Washington	US	America/New_York	863033069630348834
50.79205	-1.08593	Southsea	GB	Europe/London	359043379931766684
15.72892	120.57224	Burgos	PH	Asia/Manila	3590433799317661636
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	3590433799317661503
34.14251	-118.25508	Glendale	US	America/Los_Angeles	359043379931766452
46.18396	6.10237	Onex	CH	Europe/Zurich	8630330696303481396
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	8630330696303482378
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	863033069630348735
34.65918	109.22921	Yanliang	CN	Asia/Shanghai	8630330696303481164
26.91756	-82.07842	Punta Gorda Isles	US	America/New_York	863033069630348354
25.67927	-80.31727	Kendall	US	America/New_York	863033069630348735
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	359043379931766775
5.27247	-3.59625	Bonoua	CI	Africa/Abidjan	8630330696303482311
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	359043379931766437
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	8630330696303482279
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	359043379931766395
44.92934	37.99117	Krymsk	RU	Europe/Moscow	8630330696303481495
35.815	139.6853	Shimotoda	JP	Asia/Tokyo	863033069630348990
42.4251	-71.06616	Malden	US	America/New_York	359043379931766569
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	3590433799317661644
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	359043379931766668
26.18924	-98.15529	San Juan	US	America/Chicago	8630330696303482493
23.0072	-82.4017	Boyeros	CU	America/Havana	359043379931766452
43.67681	4.63031	Arles	FR	Europe/Paris	8630330696303481669
44.80477	-0.59543	Talence	FR	Europe/Paris	3590433799317661933
28.15112	-82.46148	Lutz	US	America/New_York	3590433799317661362
24.41288	76.56719	Aklera	IN	Asia/Kolkata	8630330696303481206
10.22677	-67.33122	La Victoria	VE	America/Caracas	3590433799317661511
-32.05251	115.88782	Willetton	AU	Australia/Perth	359043379931766924
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	3590433799317661784
17.34769	78.55757	Lal Bahadur Nagar	IN	Asia/Kolkata	3590433799317661438
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	863033069630348206
42.24113	-88.3162	Crystal Lake	US	America/Chicago	8630330696303481859
56.85836	35.90057	Tver	RU	Europe/Moscow	3590433799317661495
50.50301	13.63617	Most	CZ	Europe/Prague	3590433799317661479
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303481099
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	3590433799317661388
26.11527	86.59509	Supaul	IN	Asia/Kolkata	3590433799317661594
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	359043379931766031
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	359043379931766361
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	3590433799317661081
46.32313	-0.45877	Niort	FR	Europe/Paris	359043379931766932
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	8630330696303481578
25.92493	73.66633	Sojat	IN	Asia/Kolkata	863033069630348065
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	3590433799317661560
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	863033069630348339
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	8630330696303481826
38.96372	-76.99081	Chillum	US	America/New_York	359043379931766296
42.97086	-82.42491	Port Huron	US	America/Detroit	8630330696303482410
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	359043379931766841
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	3590433799317662485
23.0072	-82.4017	Boyeros	CU	America/Havana	8630330696303481354
41.27621	-72.86843	East Haven	US	America/New_York	359043379931766809
47.30997	8.52462	Adliswil	CH	Europe/Zurich	359043379931766635
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	863033069630348958
37.16911	10.03478	El Alia	TN	Africa/Tunis	3590433799317661008
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	3590433799317661800
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	3590433799317662287
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	8630330696303482220
34.9	137.5	Shinshiro	JP	Asia/Tokyo	359043379931766858
23.1959	86.51499	Kenda	IN	Asia/Kolkata	8630330696303481503
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	3590433799317661321
14.66	120.56528	Pilar	PH	Asia/Manila	863033069630348057
50.20528	19.27498	Jaworzno	PL	Europe/Warsaw	3590433799317661818
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	863033069630348941
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	3590433799317661263
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	8630330696303481099
34.25807	-88.70464	Tupelo	US	America/Chicago	863033069630348438
43.2907	5.4384	Marseille 11	FR	Europe/Paris	3590433799317661842
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	359043379931766221
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	8630330696303481206
48.07667	8.64409	Trossingen	DE	Europe/Berlin	3590433799317662410
23.15678	-81.24441	Varadero	CU	America/Havana	359043379931766023
26.2649	81.54855	Jais	IN	Asia/Kolkata	863033069630348545
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	8630330696303482295
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	8630330696303481842
-10.91111	-37.07167	Aracaju	BR	America/Maceio	8630330696303482063
52.09	5.23333	Zeist	NL	Europe/Amsterdam	8630330696303481669
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	359043379931766569
41.80753	-87.65644	New City	US	America/Chicago	8630330696303481289
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	3590433799317661305
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	359043379931766700
13.70727	9.15013	Mirriah	NE	Africa/Niamey	8630330696303481545
42.30865	-83.48216	Canton	US	America/Detroit	8630330696303481438
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	8630330696303482139
42.22718	14.39024	Lanciano	IT	Europe/Rome	863033069630348529
