ts	imei	mwra	p.android.gm	p.android.chrome	p.android.packageinstaller	p.android.externalstorage	p.android.settings	p.android.documentsui	p.system	p.google	p.android.gms	p.olauncher	p.inputmethod.latin	p.katana	p.process.gapps	p.browser.provider	p.gms.persistent	p.android.vending	p.notifier	p.simulator	p.dogalize	p.android.defcontainer
2018-05-05 11:48:00	359043379931766635	1.00000	6.71889	10.19804	9.53300	10.95357	12.77862	11.95279	10.10516	64.58677	63.18848	62.29826	75.85700	37.69668	43.27970	63.82249	43.33589	96.09708	61.10613	27.73428	64.00860	65.62816
2018-05-05 11:49:00	8630330696303482329	1.00000	12.39094	9.49538	9.03981	11.20840	14.17561	13.82187	14.00612	72.75532	57.06401	47.44104	73.61713	57.78932	92.20240	21.07205	54.27853	68.64264	6.61443	8.21741	71.37344	22.04368
2018-05-05 11:50:00	359043379931766692	0.00000	14.23388	12.87160	14.41689	15.59909	13.06986	12.34007	13.57008	35.97744	40.09591	74.13099	67.40538	78.15777	12.36776	42.27931	94.66549	5.43149	3.09865	71.02864	90.93194	1.12447
2018-05-05 11:51:00	863033069630348826	0.00000	12.65878	9.62900	13.13967	12.78579	13.03782	12.15142	14.05672	37.48612	61.47925	72.95828	8.91565	67.70955	50.78040	53.46488	31.40892	46.90464	86.48144	75.01763	34.09761	91.77391
2018-05-05 11:52:00	3590433799317661792	0.00000	13.21578	9.50674	11.03552	9.98942	13.92851	15.32114	16.89127	67.97167	37.72054	40.56414	45.36673	67.76164	58.34109	45.68599	77.49963	84.15084	71.20849	38.02945	73.63572	53.09671
2018-05-05 11:53:00	3590433799317661941	1.00000	8.36167	15.07645	9.34548	17.47637	0.00000	7.79599	16.77750	47.89793	35.63728	25.42722	31.79862	14.11990	22.48117	61.84336	17.42355	11.48567	55.59162	59.96825	34.41601	8.22897
2018-05-05 11:54:00	8630330696303481404	1.00000	7.75486	7.46387	14.44155	15.03925	13.91703	16.66121	13.85354	50.73856	26.93608	47.11910	89.91747	87.49479	99.98810	71.56922	45.86908	3.50037	15.54728	7.82694	14.96679	52.41683
2018-05-05 11:55:00	3590433799317662337	0.00000	10.76832	11.61875	14.55950	13.62385	15.01956	11.14140	12.73302	39.12739	71.05332	52.43664	6.26573	82.74716	38.16162	47.70107	91.75657	17.31214	48.00440	94.28362	22.78033	32.35376
2018-05-05 11:56:00	8630330696303482105	0.00000	14.79499	11.74099	15.37518	16.58503	14.53030	5.53154	13.25215	51.42495	74.18937	48.06626	68.54993	58.87712	19.81339	94.77460	26.08906	13.33525	83.83336	89.27221	42.89739	56.10097
2018-05-05 11:57:00	863033069630348503	1.00000	11.12669	13.87084	7.60285	14.49476	4.92139	13.34066	14.77008	42.78676	64.01785	51.69688	81.69396	38.65812	99.34549	56.82335	84.84418	20.32494	36.94884	98.72431	98.76140	75.90291
2018-05-05 11:58:00	863033069630348255	1.00000	12.26813	12.43958	9.60844	12.81363	9.23416	12.01115	13.66021	58.65405	48.30857	29.52073	82.00275	49.94619	21.54348	16.65177	64.30845	88.46537	3.86278	66.73209	32.29920	48.51085
2018-05-05 11:59:00	359043379931766346	1.00000	8.76036	12.95631	10.83190	13.89515	10.14116	13.50525	13.38050	20.19325	44.03090	47.46525	11.98665	68.44011	82.72992	13.59826	12.10940	49.88697	38.77046	61.89027	78.97913	36.85527
2018-05-05 12:00:00	3590433799317661503	1.00000	9.55047	9.84198	10.47564	11.78889	11.04233	11.33741	10.62925	52.52070	51.13176	51.84426	94.24511	90.91847	16.82766	29.77577	38.64070	79.47792	45.72382	79.56923	92.08842	49.55805
2018-05-05 12:01:00	863033069630348719	1.00000	7.83074	6.92442	6.94089	11.65582	15.63683	12.60387	15.41543	41.05666	65.87973	31.94122	56.44625	56.65251	52.37417	26.00571	51.01527	87.90414	14.27098	24.24256	38.06915	92.76136
2018-05-05 12:02:00	8630330696303482402	1.00000	10.49717	13.19194	8.92857	14.19854	7.49692	8.62054	12.32096	47.95579	63.75898	57.19283	76.19129	52.04137	27.72999	25.77711	80.57558	40.74712	68.95519	82.59782	61.10050	72.80575
2018-05-05 12:03:00	863033069630348750	0.00000	13.04961	12.00006	9.85751	13.97930	13.18228	13.62818	10.63630	25.96831	47.76629	27.47559	92.78166	32.54991	25.64057	3.62447	90.72384	82.81232	55.73664	83.53993	23.18247	17.15832
2018-05-05 12:04:00	863033069630348776	1.00000	12.58328	15.26906	5.42876	15.32438	8.78545	12.28239	12.98483	36.35032	49.89204	43.32730	62.23708	7.22647	52.82533	26.97625	71.31898	35.81932	91.70382	95.11769	91.12984	28.01700
2018-05-05 12:05:00	8630330696303481560	1.00000	9.30222	8.85480	11.41525	12.76723	12.65962	13.21946	11.53862	54.98127	31.70808	41.23858	70.42780	25.30640	3.88860	63.96180	30.07922	34.41481	53.47539	14.83705	27.02721	83.55157
2018-05-05 12:06:00	359043379931766130	1.00000	7.86935	6.88167	6.62407	11.04448	15.69965	11.69248	13.20930	38.76618	28.73023	48.54904	12.48779	92.86626	0.09464	62.35161	29.32216	33.42198	64.61981	14.38197	70.92163	34.35153
2018-05-05 12:07:00	359043379931766700	0.00000	12.70838	13.42932	6.27658	14.81066	11.22417	13.89723	13.83977	24.83564	44.05681	37.01885	58.99258	80.49838	21.53685	94.50894	65.80475	67.47772	92.96749	51.91065	99.25702	12.13662
2018-05-05 12:08:00	8630330696303482154	1.00000	9.59228	14.08586	10.88352	9.97026	11.21172	6.92527	13.07945	56.70845	58.83536	40.75680	0.80170	0.81916	11.23714	33.60446	31.01352	72.49357	19.76119	45.29414	50.16581	63.53753
2018-05-05 12:09:00	8630330696303481123	1.00000	5.24938	11.23982	7.98912	15.09727	11.91885	13.86455	12.22106	46.96178	55.34881	46.76272	65.48220	40.57006	68.05477	34.78541	62.59415	16.92494	72.00980	45.68811	8.61412	73.25023
2018-05-05 12:10:00	3590433799317662147	0.00000	13.38965	10.84623	13.02573	12.18105	13.76219	10.67300	12.16423	49.66750	54.34368	44.99545	80.57793	46.34800	23.65741	93.82957	85.01114	71.81586	65.19948	95.21729	53.98294	76.49418
2018-05-05 12:11:00	3590433799317661248	1.00000	10.39131	9.00241	8.25002	13.06556	13.68747	12.78953	9.48573	45.83199	41.69454	58.00735	58.83893	3.49223	94.13587	51.98306	46.13293	2.52763	52.09755	16.24208	46.53024	52.48969
2018-05-05 12:12:00	863033069630348248	1.00000	10.68485	15.64837	8.25962	14.66976	4.46995	7.15149	15.84096	69.71732	55.06074	41.40718	86.79278	97.71041	36.11881	42.15009	70.65849	85.01955	89.11041	30.71901	58.61728	10.35784
2018-05-05 12:13:00	8630330696303482063	1.00000	9.29204	10.86307	8.42529	11.59320	13.45861	10.37891	16.31071	66.96773	34.51552	35.62361	46.46114	69.64086	25.04200	11.66212	0.00000	53.35878	84.08368	86.68310	6.26259	33.20172
2018-05-05 12:14:00	359043379931766056	1.00000	7.39514	10.23531	7.81393	13.23607	13.90255	14.05725	11.96456	68.66395	73.19844	39.13501	71.66131	25.11335	40.54902	50.68172	70.93834	71.06224	32.66032	7.14308	69.94560	25.69109
2018-05-05 12:15:00	359043379931766239	1.00000	10.05354	10.24225	11.40063	9.55999	9.75573	11.26644	13.59735	57.18360	37.84623	48.93643	47.49271	45.83592	31.11685	10.42063	84.99995	47.62293	4.27188	65.78317	3.56287	24.83288
2018-05-05 12:16:00	863033069630348826	1.00000	14.32293	11.59941	8.56736	17.32860	13.32105	15.81524	10.91281	47.00346	31.96873	49.08150	47.97397	44.20561	6.93477	51.87865	18.27260	24.70584	53.90012	10.45983	88.48480	98.22224
2018-05-05 12:17:00	3590433799317661677	1.00000	12.19671	15.07967	9.20107	11.54035	12.22307	10.08564	9.39129	49.15397	27.58774	36.07074	78.05935	78.49984	75.91831	16.20828	34.74556	17.31725	66.74768	51.90320	2.59249	81.18239
2018-05-05 12:18:00	8630330696303481719	0.00000	12.47866	13.64406	8.41077	14.73231	11.67633	12.98448	8.67586	76.53259	31.20819	50.81056	33.83969	92.63561	34.36976	60.07207	50.48180	63.12998	53.20062	19.80161	18.10887	15.33699
2018-05-05 12:19:00	3590433799317662394	1.00000	10.40201	13.07196	8.58331	13.95073	4.83011	9.16511	15.10714	52.02535	35.90908	47.12536	14.68881	28.76074	8.94977	11.54327	99.85364	85.93069	83.45248	75.53424	67.13380	94.89529
2018-05-05 12:20:00	3590433799317661669	1.00000	9.33680	9.56143	9.23221	15.05849	11.94419	11.18040	12.36001	64.69406	69.55266	52.11528	10.48984	91.86841	49.81744	18.08531	16.78616	36.55255	31.48114	1.95466	46.57003	79.02503
2018-05-05 12:21:00	3590433799317662063	1.00000	14.20444	10.98479	10.66112	14.32912	15.11833	13.09959	8.11283	55.20961	48.19300	48.17372	32.73327	53.25222	11.73311	36.30988	37.97095	36.84404	16.84098	65.38509	95.09771	73.29341
2018-05-05 12:22:00	8630330696303482246	0.00000	13.33922	9.31020	11.84563	15.21367	11.19533	12.02128	10.12370	53.46010	60.84962	44.21334	56.52232	9.68302	88.36071	84.18514	78.25067	20.63865	46.02040	89.92701	9.60932	43.83635
2018-05-05 12:23:00	8630330696303481081	0.00000	12.53824	11.36813	9.77824	13.84259	12.29818	14.26185	11.42828	75.04800	52.66685	59.37927	33.17497	83.04305	45.18686	96.66908	72.41757	27.33930	61.00963	84.50057	46.84404	93.53882
2018-05-05 12:24:00	863033069630348693	1.00000	6.74870	9.39523	10.33301	13.90183	11.23903	7.80257	15.88361	29.13773	58.84336	39.67786	88.89924	81.98639	91.15338	88.17637	16.08846	28.45637	10.97626	59.10672	91.70252	90.29347
2018-05-05 12:25:00	3590433799317661503	0.00000	13.91388	12.91316	10.46937	15.04010	13.28767	12.44888	10.11428	50.86570	48.80906	43.36408	85.90114	62.99204	58.95686	2.42607	75.00285	51.30166	20.76881	34.65753	51.66669	38.17170
2018-05-05 12:26:00	8630330696303481487	1.00000	9.98244	13.11100	11.61193	9.35878	7.63304	11.58575	12.79504	33.20944	62.98139	43.40417	94.77509	16.43137	96.99568	76.78403	64.46238	50.69138	16.02584	84.29340	69.26534	44.87933
2018-05-05 12:27:00	8630330696303481107	1.00000	7.65895	8.02694	6.63286	11.75266	13.69205	9.37178	12.43925	66.48941	47.16413	52.46524	7.56352	57.94002	96.84996	86.85598	11.42332	77.25553	74.60341	17.24204	42.57070	98.30660
2018-05-05 12:28:00	359043379931766932	0.00000	11.72794	10.40740	13.97840	13.60465	12.04267	18.26570	13.35754	35.00116	7.05925	75.51995	33.56093	61.72749	83.33533	25.88621	83.90859	72.42079	98.20709	38.98628	62.74115	6.97673
2018-05-05 12:29:00	8630330696303482253	0.00000	18.72728	9.50235	12.00745	12.25394	11.00120	16.54478	13.43812	58.49825	64.06712	46.28586	47.84158	87.09778	19.86765	71.82900	61.70323	62.85138	76.96693	77.40420	17.97225	18.65656
2018-05-05 12:30:00	8630330696303482022	0.00000	6.09637	13.04558	11.80794	13.63107	7.97914	9.12446	12.15050	52.48573	40.31721	44.12403	0.40402	8.27576	87.87824	11.25707	3.45991	83.90432	31.33949	11.74584	59.96043	16.37079
2018-05-05 12:31:00	863033069630348347	0.00000	16.34332	12.21408	13.97038	13.79996	13.56991	12.55934	13.25289	39.64922	40.20656	62.79169	67.22078	78.59799	51.57816	74.42050	78.21293	48.95831	41.86469	59.05202	19.10273	73.51161
2018-05-05 12:32:00	863033069630348081	1.00000	7.66384	9.59014	10.27945	12.61381	11.36772	12.17861	12.85184	75.60753	78.74176	49.84181	36.51918	88.28205	48.97428	75.62390	85.90172	68.00464	79.51257	43.03284	74.30423	59.57276
2018-05-05 12:33:00	3590433799317662253	1.00000	7.31134	9.26251	14.50182	13.25090	12.94907	7.58488	13.98319	61.13355	52.79930	42.77219	84.42601	2.18385	31.95105	76.59564	45.30532	15.14468	99.59560	96.36099	70.38922	61.54896
2018-05-05 12:34:00	359043379931766445	1.00000	9.32494	9.10240	9.28803	15.10513	13.53082	13.80189	12.95999	43.10492	47.16062	41.92650	20.88240	40.62653	48.36650	49.77287	11.13257	33.47980	41.48979	3.85127	38.40413	73.27917
2018-05-05 12:35:00	863033069630348610	0.00000	9.08102	12.84017	9.28350	11.27436	10.85157	9.78632	10.87981	33.58866	49.38159	27.08303	59.01505	93.91890	45.60939	69.47574	71.68410	3.79638	62.94537	72.27465	91.45692	38.21706
2018-05-05 12:36:00	863033069630348776	0.00000	12.22698	12.47467	14.63981	12.01883	16.14884	12.81646	16.79300	58.09672	31.87846	34.67451	57.59285	97.29873	92.68916	51.01825	37.14281	60.38797	88.73394	18.31069	55.75285	73.41796
2018-05-05 12:37:00	8630330696303481198	1.00000	9.02150	12.65050	10.65664	9.12890	6.43810	7.96177	14.73339	56.99723	52.88656	40.99128	34.65681	76.13782	0.65759	18.70507	88.91164	30.07239	28.20815	15.91405	37.44360	51.03065
2018-05-05 12:38:00	359043379931766775	0.00000	10.66639	8.07596	10.72676	13.42940	15.21418	12.51911	14.41954	47.00825	46.53911	29.33908	93.80920	53.42665	76.60260	91.14225	80.51765	45.32614	66.81185	11.00221	2.43109	54.90269
2018-05-05 12:39:00	3590433799317662444	1.00000	13.07476	8.50029	8.02564	17.72906	15.55383	13.74499	13.49058	27.41429	27.54831	51.82448	47.83607	38.18727	15.46865	45.36280	32.03556	53.31470	92.43544	47.09595	71.21885	79.99071
2018-05-05 12:40:00	3590433799317662253	1.00000	11.24958	7.51304	9.70486	12.41098	12.89811	7.90357	12.30891	60.44270	68.83234	44.32706	94.36174	81.01094	48.36710	56.88997	60.26527	69.52236	37.01319	25.65955	22.77215	38.43529
2018-05-05 12:41:00	359043379931766619	0.00000	14.98030	7.87980	12.09403	13.23109	12.60825	10.31917	12.81144	48.74672	69.81607	54.28309	95.16268	5.58153	4.81117	5.64140	99.14896	18.20195	88.77642	24.48755	92.26303	71.76943
2018-05-05 12:42:00	359043379931766817	0.00000	18.81393	6.49486	12.65355	10.48133	14.91253	13.87318	15.97817	46.51960	48.77749	37.99420	27.15848	4.57966	15.51605	15.86497	67.04240	97.05200	20.13121	17.77414	31.84557	5.40262
2018-05-05 12:43:00	863033069630348016	1.00000	6.00899	15.42285	13.57398	14.57289	9.46184	9.24236	12.03368	45.77071	35.29579	44.03386	41.99620	36.52790	56.37300	51.27185	56.85619	16.19027	47.45659	55.92601	55.07706	23.31102
2018-05-05 12:44:00	8630330696303481461	0.00000	11.47747	13.17433	11.00956	13.51204	15.70672	10.23515	9.05707	64.92766	62.19388	42.31722	84.53810	94.81127	47.72794	13.60417	9.51530	82.38225	94.60858	40.09358	8.44958	60.97351
2018-05-05 12:45:00	8630330696303481107	1.00000	12.09056	9.41572	12.23726	17.12264	10.22180	13.90259	13.49102	58.34400	51.77487	44.38472	19.81058	23.33397	76.77911	27.19114	55.70181	50.64510	30.08950	65.62583	37.06245	83.30836
2018-05-05 12:46:00	8630330696303481545	1.00000	12.18185	10.36152	9.15581	14.68733	12.02758	11.21068	10.01664	64.08511	61.00547	71.25259	21.35443	8.10761	75.70644	63.84672	2.06611	8.82944	10.85070	65.39957	69.53185	89.83677
2018-05-05 12:47:00	3590433799317661172	1.00000	7.59189	13.47910	9.11500	13.16545	11.87068	10.89675	11.99040	45.11659	59.33419	31.71261	38.61024	1.26822	62.01849	36.97733	20.35999	39.36186	23.09270	81.07026	96.43615	82.74952
2018-05-05 12:48:00	863033069630348503	1.00000	7.47353	13.45349	10.56337	15.86820	9.75363	9.77774	12.35048	73.97942	48.51724	77.34002	57.75722	6.49242	64.16146	7.33695	45.38136	66.08928	2.94802	98.01071	91.64065	88.54883
2018-05-05 12:49:00	3590433799317661891	1.00000	9.72127	10.95259	8.16125	13.93785	14.16322	12.19117	14.06737	60.83322	62.19057	29.61072	99.97304	86.32976	56.78279	0.70427	87.74624	8.70418	58.54363	65.96661	19.75319	59.22461
2018-05-05 12:50:00	8630330696303482105	0.00000	13.63310	11.76304	13.46409	15.72526	11.90033	13.77866	15.61490	19.97262	57.71506	57.04960	22.05879	54.61795	21.16339	76.87108	49.04458	50.98268	27.33073	49.44983	84.94766	72.78039
2018-05-05 12:51:00	863033069630348768	1.00000	7.96785	11.71165	11.90783	11.86540	9.99825	16.90707	15.11639	39.58554	50.92977	42.15744	96.68195	67.18338	74.02709	29.70030	15.49727	73.61619	55.08403	41.60280	12.85010	95.68234
2018-05-05 12:52:00	3590433799317661412	1.00000	9.29063	9.72292	14.06516	11.46133	11.61353	14.84826	14.69523	54.12016	45.46563	51.81856	40.21918	0.54977	10.89380	42.17606	70.44029	78.78191	67.93198	69.00967	20.43922	96.49228
2018-05-05 12:53:00	8630330696303481321	0.00000	14.27958	7.01612	10.66851	13.33453	11.70024	10.97445	11.62206	49.20152	68.46323	55.54803	52.30317	74.12051	24.92679	54.52812	59.98898	76.38533	9.28296	6.08260	61.16166	89.77554
2018-05-05 12:54:00	863033069630348750	1.00000	10.97218	13.87839	11.51746	13.66154	8.95532	8.44293	14.84115	23.72555	47.32653	65.14622	75.31764	38.83267	98.75584	11.22386	55.88135	86.83437	40.45167	19.14293	9.77295	43.65487
2018-05-05 12:55:00	8630330696303481610	0.00000	14.93546	15.45298	12.15095	14.98795	13.37975	13.33054	6.77974	48.08259	32.17438	34.61985	45.17773	71.53286	21.76248	29.12711	52.37770	9.44798	38.24790	9.44213	4.53054	70.41926
2018-05-05 12:56:00	863033069630348701	0.00000	13.23799	15.64935	7.32992	9.56479	11.16446	14.70862	11.15396	59.47787	37.97579	33.67350	36.57892	6.20251	79.64177	73.87529	83.34944	77.15787	24.64880	87.27856	9.56116	90.68180
2018-05-05 12:57:00	8630330696303482105	1.00000	5.16631	15.79383	12.21201	10.77811	7.68770	15.30805	11.34440	54.31938	39.67817	39.09539	30.79731	99.32959	32.83678	86.93025	99.23630	18.53037	43.88958	73.68929	93.57985	7.85000
2018-05-05 12:58:00	3590433799317662055	0.00000	10.10499	7.89079	10.82311	13.38464	13.47910	11.29291	13.55295	55.93694	69.66475	57.49136	31.66881	18.63043	35.43769	93.80043	6.63573	32.41721	75.63862	90.77518	52.23720	44.39742
2018-05-05 12:59:00	3590433799317661396	1.00000	8.62686	10.90077	13.14572	12.09888	10.26823	9.89193	11.55307	81.03036	67.93269	54.14532	31.01149	70.73740	37.26097	50.11280	12.99767	32.42468	43.13560	8.11238	41.51731	35.11877
2018-05-05 13:00:00	3590433799317661867	1.00000	9.03317	9.84345	10.64353	13.36846	12.41351	11.92102	11.74511	40.50987	16.38139	50.83147	93.74764	50.31125	14.81519	75.74837	21.42665	55.71662	54.84665	94.53340	22.27528	44.54566
2018-05-05 13:01:00	8630330696303481214	1.00000	12.11137	15.06961	10.05465	8.97522	12.86868	10.30817	10.73225	57.12575	74.20826	43.82132	44.03588	0.21150	75.58509	91.21462	34.70956	55.98471	17.81767	66.71962	52.87331	7.11916
2018-05-05 13:02:00	8630330696303481370	0.00000	12.90220	13.35841	10.36485	12.88280	15.87573	9.32165	8.85298	71.36222	36.23890	62.94859	68.13374	91.58187	24.53857	7.98993	87.50893	30.22286	90.68516	88.25996	20.60818	1.30585
2018-05-05 13:03:00	3590433799317661495	1.00000	6.97420	10.11275	10.88533	10.61045	12.39704	15.00888	16.96082	56.80296	39.61947	44.74761	81.53191	91.04178	18.22708	70.94433	68.62006	85.82315	32.69463	27.68052	37.48494	30.67483
2018-05-05 13:04:00	8630330696303481016	1.00000	8.82969	13.74161	7.80573	13.67909	9.15832	3.59979	12.58469	53.34146	41.32556	48.11367	12.84407	71.10117	58.89890	34.99739	37.06188	6.09027	29.53256	80.42622	6.97576	37.75312
2018-05-05 13:05:00	8630330696303481552	1.00000	9.05605	8.61334	8.48724	11.84886	13.29643	11.96622	11.99050	28.82325	33.65964	55.35940	2.36068	44.61463	52.20022	81.37892	71.51796	92.55871	8.12110	27.32547	94.81830	70.44858
2018-05-05 13:06:00	8630330696303482360	1.00000	11.72169	11.91945	11.18543	10.82249	10.77635	10.59526	11.76845	22.37346	34.29091	37.50105	94.19886	14.93012	30.69783	79.67347	36.04621	55.23416	77.45658	6.01539	93.97136	17.40061
2018-05-05 13:07:00	8630330696303482444	0.00000	12.59799	6.84293	13.47226	11.46907	14.35737	14.27016	14.72517	57.90557	46.52076	46.86628	44.22042	26.09353	3.05667	59.75701	49.39997	18.19014	92.76467	89.62837	35.87787	0.00778
2018-05-05 13:08:00	3590433799317661578	1.00000	6.14854	11.84617	8.57397	12.46151	8.73495	8.94777	14.29272	58.33416	56.37301	39.06390	15.03880	8.11298	37.31257	14.43315	74.33273	28.53079	21.07579	20.72286	80.17076	29.03429
2018-05-05 13:09:00	8630330696303481214	1.00000	11.63490	11.63766	10.06017	11.67854	8.12901	9.61839	11.97315	54.92656	40.54672	76.58752	20.37018	50.26617	69.39839	90.72958	73.92984	88.12452	45.03443	95.44489	15.07941	67.32952
2018-05-05 13:10:00	863033069630348172	0.00000	10.63229	13.42445	10.95062	11.64508	14.33817	10.87769	10.76106	40.70635	66.88699	35.63485	98.22170	64.74512	6.55208	16.46832	78.87496	21.29025	43.76157	0.63727	48.41527	77.82467
2018-05-05 13:11:00	8630330696303481941	1.00000	10.65532	12.38819	7.92709	15.33768	9.58014	10.66781	15.47258	41.27899	52.93613	46.00513	83.92582	81.95523	70.44137	29.21689	8.25953	19.50262	77.14997	94.94262	44.11120	39.19307
2018-05-05 13:12:00	3590433799317661909	1.00000	12.41540	7.10432	8.67897	12.68546	14.13232	9.89414	11.94642	66.27109	27.67102	37.28176	42.97213	90.46481	20.74025	32.52296	86.09550	88.75239	65.16319	21.77447	69.28939	51.15237
2018-05-05 13:13:00	3590433799317661826	1.00000	8.65225	8.05193	7.52881	13.83325	15.58383	11.41774	12.88116	40.63187	62.49293	34.97189	54.48622	43.53171	51.09124	71.48247	91.86181	4.16656	72.35023	13.37794	74.87801	72.48992
2018-05-05 13:14:00	863033069630348115	1.00000	13.57563	9.85772	10.34529	14.21739	12.87516	12.28153	11.95126	57.67313	39.88433	35.87563	8.85236	55.16053	32.17768	80.79843	80.09488	74.63227	89.07832	63.89951	54.55979	75.33846
2018-05-05 13:15:00	8630330696303482345	1.00000	11.66498	15.71452	11.12308	10.94071	9.22336	11.09814	11.92376	60.11531	40.48323	66.13804	3.01279	99.50908	55.51105	66.11818	95.02588	33.21590	1.12781	52.00146	80.40257	1.94308
2018-05-05 13:16:00	8630330696303482303	1.00000	7.89394	9.82553	8.43557	10.90412	13.89658	14.15991	11.61181	53.31772	35.09391	46.59468	28.71987	80.36224	20.57888	40.19169	11.47413	70.90350	8.62261	80.94444	47.44374	93.65114
2018-05-05 13:17:00	359043379931766189	1.00000	11.23964	11.48067	7.56013	11.74387	10.58634	10.99780	11.28251	52.23478	52.45228	69.97126	64.51270	55.46597	1.80079	25.77965	47.48260	64.21493	46.35092	39.39560	56.26987	12.03396
2018-05-05 13:18:00	3590433799317661503	1.00000	10.98807	11.89902	9.51382	12.74426	10.65481	13.44559	10.88359	56.46569	60.95033	68.37124	84.43954	78.95053	23.99941	64.99316	74.16780	7.99493	83.19445	69.54899	73.27781	1.59344
